trade_date,Open,High,Low,Close,Volume
2026-02-11,478.37,480.57,470.58,474.57,44540.99
2026-02-12,477.1,477.57,470.97,474.62,51148.6
2026-02-13,479.36,496.2,474.75,485.68,110623.07
2026-02-24,491.36,493.56,475.6,486.89,67827.73
2026-02-25,488.03,499.23,480.34,495.55,78891.55
2026-02-26,495.55,498.18,482.87,488.44,67890.42
2026-02-27,480.69,481.57,465.58,471.46,88904.23
2026-03-02,464.14,470.89,459.62,465.38,82859.71
2026-03-03,465.57,469.35,445.68,445.76,78933.03
2026-03-04,442.82,455.44,442.6,448.4,63470.14
2026-03-05,456.39,471.84,454.56,465.86,79817.72
2026-03-06,463.07,470.94,460.47,464.96,45442.88
2026-03-09,447.6,453.14,435.11,452.23,95093.81
2026-03-10,458.59,460.19,452.15,456.59,54389.01
2026-03-11,456.52,462.26,449.66,461.58,67934.63
2026-03-12,456.59,461.59,450.44,457.58,67477.61
2026-03-13,449.6,464.28,448.7,457.47,64468.72
2026-03-16,455.14,457.39,441.63,454.3,73654.64
2026-03-17,455.6,463.94,448.6,449.6,53995.65
2026-03-18,453.29,463.58,451.09,462.04,65997.82
2026-03-19,457.18,464.77,453.6,461.22,51043.43
2026-03-20,461.07,473.59,458.09,468.3,81385.08
2026-03-23,461.09,461.59,442.6,443.99,77369.31
2026-03-24,449.19,453.04,437.4,443.6,47309.33
2026-03-25,449.5,467.18,447.99,463.78,87336.51
2026-03-26,459.15,461.19,445.3,445.71,61011.29
2026-03-27,439.11,457.56,434.11,452.57,58053.81
2026-03-30,443.71,469.59,441.72,468.42,80806.25
2026-03-31,464.48,466.57,446.6,446.6,69566.01
2026-04-01,454.79,460.83,449.62,450.13,63355.03
2026-04-02,450.19,451.39,434.83,437.61,74915.23
2026-04-03,438.71,440.2,423.68,426.07,66885.06
2026-04-07,424.68,430.61,421.87,423.7,45823.85
2026-04-08,436.61,465.55,436.61,463.56,141948.04
2026-04-09,460.59,477.57,457.6,472.42,93028.56
2026-04-10,474.57,483.98,474.57,476.46,77583.2
2026-04-13,475.47,480.07,466.78,472.08,65089.71
2026-04-14,477.57,491.56,475.68,481.17,74113.6
2026-04-15,482.63,484.56,473.56,474.57,63951.4
2026-04-16,474.57,477.45,467.22,473.14,63247.88
2026-04-17,469.58,476.07,464.38,469.49,95465.22
2026-04-20,446.6,475.7,444.6,470.81,186837.43
2026-04-21,471.54,471.58,446.31,449.96,160056.08
2026-04-22,448.6,477.57,447.6,477.52,174382.81
2026-04-23,477.57,484.51,470.16,474.57,97352.85
2026-04-24,474.6,484.78,463.38,472.28,129793.44
2026-04-27,480.77,519.43,475.53,515.79,204329.3
2026-04-28,511.08,536.77,503.55,516.75,138253.57
2026-04-29,509.76,516.76,501.75,510.25,93025.7
2026-04-30,518.71,540.67,506.63,536.51,165925.89
2026-05-06,554.5,566.49,544.51,544.86,160277.71
2026-05-07,554.5,556.21,534.52,551.64,97221.65
2026-05-08,542.51,554.3,536.72,540.3,82457.28
2026-05-11,549.49,584.48,547.51,572.68,144629.65
2026-05-12,572.68,583.48,563.49,580.93,112135.95
2026-05-13,570.48,587.47,550.01,580.48,138387.68
2026-05-14,580.48,592.13,562.92,563.89,102707.03
2026-05-15,569.29,620.28,554.5,591.47,232994.94
2026-05-18,600.46,622.71,592.23,597.43,175235.1
2026-05-19,589.47,626.61,580.98,619.14,144594.6
2026-05-20,617.45,659.41,613.45,655.41,164059.48
2026-05-21,656.21,720.95,656.11,662.4,231618.69
2026-05-22,662.44,672.4,636.43,668.4,198562.64
2026-05-25,649.55,718.4,625.55,697.56,204121.85
2026-05-26,689.38,700.37,656.07,669.65,148547.83
2026-05-27,674.39,691.38,650.02,654.18,138670.15
2026-05-28,649.42,668.07,646.3,658.41,112599.61
2026-05-29,655.53,658.41,623.22,629.3,147460.88
2026-06-01,624.43,629.23,588.39,589.36,151000.0
2026-06-02,585.57,615.24,583.67,602.26,126306.18
2026-06-03,602.27,633.09,593.47,614.29,144161.28
2026-06-04,609.59,637.28,605.46,626.44,120620.3
2026-06-05,614.45,619.03,599.46,602.82,80843.36
2026-06-08,569.53,598.26,567.71,585.21,97859.02
2026-06-09,600.48,619.24,594.06,616.55,102005.7
2026-06-10,614.45,640.43,609.45,618.64,106912.87
2026-06-11,624.29,647.42,619.44,636.93,113666.81
2026-06-12,665.59,680.38,654.59,666.59,153480.01
2026-06-15,669.2,687.04,639.43,681.61,125640.25
2026-06-16,679.39,681.29,659.77,671.59,86768.4
2026-06-17,659.8,704.37,656.41,703.59,113479.4
2026-06-18,704.35,733.22,703.07,720.39,104611.44
2026-06-22,739.32,757.32,722.82,744.33,107526.6
2026-06-23,748.05,761.32,720.35,746.82,99685.69
2026-06-24,726.42,773.8,726.35,769.38,131087.82
2026-06-25,777.3,809.27,774.3,797.28,118839.96
2026-06-26,794.29,827.26,781.47,812.64,124030.65
2026-06-29,813.3,875.07,805.16,859.42,150335.37
