trade_date,Open,High,Low,Close,Volume
2026-02-11,283.44,287.99,281.45,283.58,62635.37
2026-02-12,289.18,292.48,285.24,292.13,120811.23
2026-02-13,289.22,311.97,286.46,303.09,160732.05
2026-02-24,303.87,312.58,301.31,307.89,122548.34
2026-02-25,301.25,301.4,292.77,297.16,105051.82
2026-02-26,296.41,303.4,289.43,299.22,110640.94
2026-02-27,293.42,293.84,288.52,291.12,79978.92
2026-03-02,280.45,288.3,279.63,282.42,85271.13
2026-03-03,281.46,284.44,262.38,262.38,121191.61
2026-03-04,279.6,306.14,279.6,301.39,268447.15
2026-03-05,307.41,310.24,294.65,295.72,215078.95
2026-03-06,294.24,311.33,293.37,305.4,170813.97
2026-03-09,297.39,329.6,296.91,329.47,245495.49
2026-03-10,336.34,339.77,324.04,332.85,218075.35
2026-03-11,332.34,333.22,322.38,323.95,164854.48
2026-03-12,322.86,330.55,314.39,318.37,125111.84
2026-03-13,317.37,336.34,315.41,325.53,185628.85
2026-03-16,325.36,355.29,321.36,346.12,218769.75
2026-03-17,342.32,344.59,329.85,331.25,153733.98
2026-03-18,341.33,364.28,339.35,358.59,242903.72
2026-03-19,347.31,367.86,341.88,355.8,212697.9
2026-03-20,349.16,350.8,327.35,329.45,218209.86
2026-03-23,309.39,323.24,304.4,305.6,147698.81
2026-03-24,309.39,325.23,290.83,322.86,170982.26
2026-03-25,322.24,349.26,319.37,337.49,184208.23
2026-03-26,324.48,333.92,317.47,326.35,142296.61
2026-03-27,309.39,326.48,307.41,319.4,119603.67
2026-03-30,309.63,329.15,309.57,314.38,126713.52
2026-03-31,301.4,304.38,290.43,296.49,150634.69
2026-04-01,318.37,322.36,294.51,298.52,193446.1
2026-04-02,299.81,304.41,288.43,288.87,117211.05
2026-04-03,290.92,294.1,284.52,285.01,83676.7
2026-04-07,290.25,300.74,287.57,296.91,115131.18
2026-04-08,317.48,323.31,306.08,323.28,167877.96
2026-04-09,316.13,330.41,314.38,324.86,142436.37
2026-04-10,332.34,347.0,330.15,340.63,190470.67
2026-04-13,339.49,356.29,337.93,353.8,187118.92
2026-04-14,357.2,393.08,354.3,380.76,241659.87
2026-04-15,386.24,386.75,367.82,370.84,192022.2
2026-04-16,355.3,374.44,355.3,371.33,154401.94
2026-04-17,365.28,372.99,357.29,369.79,140091.34
2026-04-20,368.27,385.02,366.28,374.47,141627.17
2026-04-21,377.25,379.05,362.61,375.22,107650.16
2026-04-22,377.47,382.53,372.26,381.98,118444.03
2026-04-23,390.28,392.22,357.31,357.48,187202.12
2026-04-24,358.3,381.85,352.33,372.45,164981.95
2026-04-27,374.19,399.09,368.37,392.68,189547.88
2026-04-28,399.2,410.21,380.75,380.95,263435.22
2026-04-29,380.35,415.48,379.26,413.48,231871.12
2026-04-30,409.19,413.18,395.22,400.33,189012.78
2026-05-06,431.15,480.39,425.28,480.39,263417.02
2026-05-07,489.03,507.58,479.82,482.38,308883.58
2026-05-08,473.7,484.04,471.74,479.04,191974.78
2026-05-11,526.96,563.84,513.98,555.56,269580.78
2026-05-12,546.09,571.03,536.41,560.53,229991.78
2026-05-13,550.91,614.66,536.94,610.69,258994.47
2026-05-14,604.59,637.24,597.82,597.82,245142.13
2026-05-15,595.8,606.8,563.89,589.35,235802.46
2026-05-18,584.84,615.78,578.86,591.05,231616.57
2026-05-19,568.82,570.87,540.63,561.32,206099.61
2026-05-20,555.71,575.97,555.71,570.37,158427.39
2026-05-21,582.25,583.85,535.62,537.94,185748.96
2026-05-22,549.91,563.89,535.74,548.42,156033.65
2026-05-25,545.92,565.54,537.45,564.38,182409.29
2026-05-26,556.1,556.84,525.97,537.89,171888.52
2026-05-27,564.04,584.83,544.92,550.5,252004.5
2026-05-28,539.93,561.89,531.04,546.93,150232.2
2026-05-29,553.61,572.29,530.45,550.2,176777.36
2026-06-01,561.2,562.68,503.01,504.8,175347.73
2026-06-02,505.83,529.66,495.71,519.5,158027.32
2026-06-03,518.79,555.95,517.72,532.51,187728.3
2026-06-04,528.0,580.0,525.0,568.48,241807.31
2026-06-05,540.01,545.1,520.0,520.01,213781.86
2026-06-08,470.0,496.44,470.0,485.06,140413.36
2026-06-09,500.03,517.7,497.0,514.65,121553.35
2026-06-10,506.88,523.58,500.05,507.0,106836.58
2026-06-11,506.99,517.88,498.0,514.8,111786.65
2026-06-12,545.0,552.56,514.89,514.89,227529.87
2026-06-15,529.03,532.0,501.28,529.23,162391.74
2026-06-16,536.04,548.25,524.0,540.23,165428.1
2026-06-17,525.07,586.66,520.53,571.68,259485.04
2026-06-18,563.3,598.38,560.0,577.79,234411.13
2026-06-22,590.0,617.0,583.17,616.16,235979.08
2026-06-23,610.0,639.83,590.1,596.01,218251.08
2026-06-24,581.56,619.99,579.0,619.98,205104.51
2026-06-25,655.0,688.8,640.0,677.3,269707.22
2026-06-26,656.0,690.5,650.0,679.6,247580.72
2026-06-29,667.0,723.5,656.01,723.1,230668.18
2026-06-30,705.0,715.0,681.13,703.8,165306.78
2026-07-01,708.66,749.88,653.84,667.84,229210.03
2026-07-02,613.16,636.99,592.0,599.22,208004.98
2026-07-03,589.0,646.85,574.1,618.02,206388.96
2026-07-06,680.0,710.0,659.16,681.8,295326.79
2026-07-07,645.0,647.78,619.9,627.9,185964.72
2026-07-08,627.9,638.0,584.67,592.71,167016.34
2026-07-09,611.51,624.3,589.73,620.0,201710.87
2026-07-10,628.0,645.09,587.6,587.6,192515.75
2026-07-13,560.0,576.81,519.0,522.04,180220.87
2026-07-14,525.02,545.96,504.0,538.51,167895.65
2026-07-15,545.06,557.0,485.0,488.0,227906.22
2026-07-16,473.0,493.0,455.01,463.59,170955.29
2026-07-17,454.5,459.89,395.37,396.0,227897.53
2026-07-20,414.1,416.98,361.72,376.49,196765.53
2026-07-21,384.0,422.0,338.66,421.86,259317.92
2026-07-22,410.0,429.53,386.97,388.45,258148.38
2026-07-23,394.01,397.8,372.43,375.85,165727.0
2026-07-24,370.11,379.99,364.93,370.01,151530.55
2026-07-27,365.06,375.66,348.9,373.9,142478.77
2026-07-28,349.0,361.51,326.99,330.0,183459.88
2026-07-29,334.77,336.6,308.0,329.63,209716.04
2026-07-30,325.02,350.6,312.9,338.78,268302.28
2026-07-31,384.18,386.88,346.9,346.99,309821.86
2026-08-03,340.81,342.0,318.18,319.8,182838.53
2026-08-04,323.11,338.5,317.01,336.05,184630.42
2026-08-05,338.24,368.19,337.0,364.92,233274.06
2026-08-06,346.16,372.99,344.51,366.33,199247.68
2026-08-07,364.0,390.0,361.63,386.6,250386.11
2026-08-10,408.5,413.88,392.88,412.5,293785.82
