trade_date,Open,High,Low,Close,Volume
2026-02-11,284.59,286.08,280.09,284.18,173415.5
2026-02-12,290.08,304.56,284.59,302.8,300674.34
2026-02-13,302.8,317.14,300.56,308.25,299253.71
2026-02-24,317.04,330.68,310.55,322.58,302545.4
2026-02-25,315.54,316.55,301.52,310.87,285728.01
2026-02-26,315.54,315.54,305.61,308.95,231052.85
2026-02-27,303.06,305.56,296.26,299.57,220968.92
2026-03-02,290.45,299.55,290.13,292.73,185132.28
2026-03-03,294.57,295.67,272.19,272.49,333293.65
2026-03-04,272.49,289.58,272.49,278.67,326916.32
2026-03-05,287.74,289.46,279.82,282.39,255299.73
2026-03-06,277.5,288.46,277.16,284.58,208575.77
2026-03-09,272.6,277.3,263.62,275.69,283545.65
2026-03-10,283.69,286.08,280.77,285.03,233537.42
2026-03-11,287.62,290.41,280.91,281.12,216498.69
2026-03-12,279.42,283.42,272.04,274.38,172327.47
2026-03-13,270.39,285.26,270.39,277.93,226137.49
2026-03-16,279.59,305.72,276.6,305.72,462735.64
2026-03-17,306.06,312.55,295.45,295.57,390000.85
2026-03-18,304.66,313.23,301.56,310.8,420513.52
2026-03-19,299.57,309.26,296.57,303.24,312145.67
2026-03-20,305.11,306.26,289.58,289.78,312536.44
2026-03-23,276.6,282.47,270.61,272.95,282141.91
2026-03-24,277.59,277.6,256.51,273.31,336914.68
2026-03-25,274.75,285.39,274.74,278.0,283762.75
2026-03-26,267.61,268.31,259.62,261.62,350773.07
2026-03-27,248.62,259.8,239.9,258.29,289773.43
2026-03-30,251.63,259.16,249.67,255.48,214696.45
2026-03-31,249.54,251.63,236.52,237.75,427623.34
2026-04-01,249.64,255.73,243.35,254.63,387957.83
2026-04-02,257.49,259.42,245.24,246.63,252974.31
2026-04-03,250.63,254.23,247.14,248.74,197471.97
2026-04-07,252.73,255.59,248.45,249.3,198471.58
2026-04-08,249.75,256.59,242.73,255.59,753325.37
2026-04-09,249.64,253.12,243.55,250.13,444682.57
2026-04-10,255.12,267.93,254.87,264.71,534766.82
2026-04-13,260.62,269.45,260.52,261.76,412420.92
2026-04-14,269.11,280.82,266.0,279.6,466205.21
2026-04-15,284.59,287.23,271.59,273.6,396972.6
2026-04-16,269.71,286.58,268.2,286.31,409336.72
2026-04-17,283.59,295.23,282.49,288.54,406321.12
2026-04-20,292.58,295.53,286.7,290.12,325642.8
2026-04-21,290.38,308.55,287.83,305.83,425834.06
2026-04-22,303.06,314.12,302.07,313.52,341661.95
2026-04-23,325.54,325.55,301.46,304.36,441997.3
2026-04-24,304.56,309.55,292.39,297.27,349105.37
2026-04-27,301.15,309.13,297.32,302.98,316354.78
2026-04-28,304.56,318.87,301.58,307.05,367942.94
2026-04-29,302.57,311.21,296.57,308.44,419199.8
2026-04-30,319.54,320.53,306.04,312.54,587965.14
2026-05-06,329.52,343.79,329.52,343.79,423425.5
2026-05-07,346.5,356.84,338.51,349.65,523878.82
2026-05-08,340.51,342.8,331.32,333.62,440832.73
2026-05-11,349.59,366.98,346.51,361.6,575079.07
2026-05-12,361.61,361.67,348.69,353.04,405595.51
2026-05-13,343.5,366.18,338.84,364.47,484982.84
2026-05-14,364.52,372.96,354.48,355.67,408364.64
2026-05-15,352.49,383.44,344.98,374.8,624368.11
2026-05-18,407.99,412.27,395.77,399.42,687984.34
2026-05-19,389.43,409.41,379.47,403.97,553101.11
2026-05-20,407.41,444.37,407.21,444.37,610125.55
2026-05-21,444.37,464.16,426.71,431.27,632397.68
2026-05-22,447.35,472.3,438.36,468.06,637968.89
2026-05-25,477.42,514.86,460.33,514.85,593614.11
2026-05-26,510.0,538.02,491.2,526.22,643383.92
2026-05-27,541.0,552.82,500.0,514.18,667260.41
2026-05-28,495.0,499.5,470.0,483.0,623792.2
2026-05-29,492.66,496.0,464.91,467.01,558125.42
2026-06-01,476.0,489.96,455.0,468.0,521586.48
2026-06-02,471.0,480.66,448.11,474.69,490192.77
2026-06-03,478.89,510.0,477.0,492.23,581929.78
2026-06-04,487.05,538.0,485.01,529.31,563350.88
2026-06-05,507.0,519.8,484.9,488.0,547135.42
2026-06-08,461.11,490.7,451.0,474.01,434474.74
2026-06-09,493.0,502.88,477.03,500.5,419683.33
2026-06-10,489.11,497.26,475.65,480.84,329972.1
2026-06-11,480.52,486.0,471.0,483.5,296991.43
2026-06-12,508.0,510.0,481.0,481.47,407085.44
2026-06-15,494.97,519.0,476.66,518.0,475784.48
2026-06-16,526.0,542.84,517.71,532.76,427785.07
2026-06-17,521.0,586.04,521.0,586.04,568000.3
2026-06-18,594.0,644.64,586.6,629.0,591573.18
2026-06-22,643.0,689.7,635.0,689.7,525830.95
2026-06-23,680.0,688.8,636.0,640.99,592913.79
2026-06-24,641.0,705.09,630.93,705.09,598219.31
2026-06-25,740.0,775.39,735.0,775.21,508678.36
2026-06-26,753.0,779.0,732.52,770.0,493925.62
2026-06-29,779.0,846.66,750.0,840.0,541208.83
2026-06-30,810.0,833.0,781.11,815.0,449646.79
2026-07-01,803.0,843.38,753.0,772.01,539702.17
2026-07-02,721.0,731.99,694.81,694.81,452436.41
2026-07-03,672.54,717.66,642.35,677.77,623522.15
2026-07-06,690.0,694.99,630.0,654.29,601502.28
2026-07-07,625.0,646.2,607.0,620.0,515651.41
2026-07-08,630.0,641.0,589.0,603.17,575107.92
2026-07-09,633.0,663.49,630.0,663.49,590920.11
2026-07-10,688.0,707.97,607.18,612.0,887456.62
2026-07-13,580.0,600.0,550.8,550.8,663106.99
2026-07-14,551.0,587.2,534.58,583.99,679490.24
2026-07-15,600.0,608.07,565.29,571.79,553704.46
2026-07-16,543.26,548.0,514.61,514.61,545542.37
2026-07-17,500.0,509.88,463.15,463.15,672083.33
2026-07-20,479.0,485.87,416.88,432.3,712621.84
2026-07-21,446.0,475.53,401.0,475.53,743901.85
2026-07-22,479.94,501.26,460.0,470.0,759060.55
2026-07-23,480.0,483.16,444.22,451.96,471340.43
2026-07-24,444.0,462.5,438.5,457.0,505542.62
2026-07-27,446.0,446.1,411.3,434.03,628782.64
2026-07-28,400.22,408.25,390.63,390.63,443896.37
2026-07-29,373.15,378.0,351.57,364.03,903889.91
2026-07-30,356.75,392.07,342.0,371.1,971238.85
2026-07-31,408.21,408.21,378.0,378.6,856921.78
2026-08-03,365.55,370.0,340.74,340.74,657009.12
2026-08-04,341.99,360.76,337.1,356.02,632231.64
2026-08-05,358.0,390.12,358.0,385.44,694690.11
2026-08-06,363.0,394.94,363.0,385.0,618611.91
2026-08-07,384.0,422.48,383.8,417.05,747518.09
2026-08-10,415.43,422.3,391.14,403.03,636006.41
