trade_date,Open,High,Low,Close,Volume
2026-07-21,41.0,44.89,37.69,44.32,1752682.22
2026-07-22,43.55,45.6,40.88,41.3,1347376.21
2026-07-23,44.0,45.43,42.48,43.21,1417766.29
2026-07-24,42.52,43.34,40.16,40.22,1013165.56
2026-07-27,40.94,44.24,40.01,44.24,1282927.48
2026-07-28,43.11,45.5,42.4,43.19,1617481.33
2026-07-29,43.76,47.51,43.67,47.51,1726327.75
2026-07-30,48.67,52.26,46.38,50.5,2673622.5
2026-07-31,55.55,55.55,48.39,49.35,2557415.85
2026-08-03,48.0,53.18,47.01,51.96,1810210.77
2026-08-04,50.02,55.69,48.08,54.33,2003215.07
2026-08-05,52.5,59.76,52.5,57.8,2211488.29
2026-08-06,56.01,59.13,54.8,58.28,2145861.99
2026-08-07,57.18,61.79,55.52,58.29,2042832.23
2026-08-10,57.77,63.96,54.33,61.7,2152325.82
2026-08-11,60.88,67.87,60.88,65.85,2631303.64
2026-08-12,63.86,66.64,62.6,66.51,1810965.37
