trade_date,Open,High,Low,Close,Volume
2026-07-03,20.95,21.25,20.7,21.06,4301365.67
2026-07-06,21.39,21.49,20.9,21.18,3936552.46
2026-07-07,21.02,21.05,20.16,20.29,4037390.47
2026-07-08,20.21,20.75,20.06,20.13,2881916.05
2026-07-09,20.07,20.65,20.01,20.59,3442100.55
2026-07-10,20.4,20.5,20.1,20.19,3282904.6
2026-07-13,20.03,20.32,19.62,19.84,3283867.83
2026-07-14,19.89,19.98,19.19,19.6,3272565.03
2026-07-15,19.53,20.38,19.43,20.14,3839558.44
2026-07-16,19.95,20.1,19.71,19.82,2613533.83
2026-07-17,19.79,20.44,19.67,19.7,4515339.45
2026-07-20,19.8,20.43,19.8,20.18,3831377.7
2026-07-21,20.22,20.46,19.9,20.29,4269491.24
2026-07-22,20.1,20.18,19.9,20.08,2571839.16
2026-07-23,20.05,20.45,19.92,20.28,2826203.49
2026-07-24,20.08,20.08,19.4,19.4,3090370.92
2026-07-27,19.32,19.68,19.26,19.65,1945253.96
2026-07-28,19.43,19.62,19.38,19.42,1677200.21
2026-07-29,19.39,20.1,19.3,19.9,3082897.22
2026-07-30,19.8,20.29,19.76,19.99,3006388.33
2026-07-31,19.98,20.52,19.91,20.17,3424840.08
2026-08-03,20.0,20.08,19.83,20.01,2004511.88
2026-08-04,20.09,20.14,19.9,20.05,2077503.26
2026-08-05,20.07,20.49,19.98,20.36,3470692.22
2026-08-06,20.2,20.35,19.9,20.01,2712283.9
2026-08-07,19.95,19.99,19.73,19.98,2523204.32
2026-08-10,19.99,20.15,19.91,20.03,1949808.37
2026-08-11,19.94,20.08,19.83,19.84,1796453.5
2026-08-12,19.8,19.89,19.72,19.83,1836474.87
