trade_date,Open,High,Low,Close,Volume
2026-07-23,1336.0,1336.0,1233.0,1249.0,108612.25
2026-07-24,1235.98,1265.0,1210.0,1225.0,85863.83
2026-07-27,1239.0,1248.0,1180.0,1241.02,84936.39
2026-07-28,1202.61,1226.0,1091.0,1128.0,144421.71
2026-07-29,1153.0,1166.66,1071.91,1146.9,142464.85
2026-07-30,1115.0,1136.0,1010.83,1042.43,188604.03
2026-07-31,1139.5,1179.5,1101.58,1106.0,162674.45
2026-08-03,1100.0,1105.0,1015.0,1028.0,139771.38
2026-08-04,1041.0,1097.87,1019.0,1078.21,176299.41
2026-08-05,1088.0,1161.94,1080.01,1136.9,181931.48
2026-08-06,1103.0,1185.0,1095.0,1168.15,124784.55
2026-08-07,1168.15,1210.0,1145.02,1199.93,159489.22
