trade_date,Open,High,Low,Close,Volume
2026-04-27,55.83,55.84,54.98,55.15,455529.55
2026-04-28,55.15,57.12,54.58,54.62,903119.52
2026-04-29,54.61,54.86,53.98,54.77,591509.22
2026-04-30,54.82,54.82,53.59,53.66,712484.82
2026-05-06,53.76,53.89,53.18,53.41,665747.53
2026-05-07,53.66,54.21,53.18,53.46,623451.82
2026-05-08,53.66,53.7,52.47,52.59,802414.65
2026-05-11,52.59,53.57,51.91,53.3,1023063.39
2026-05-12,53.31,58.63,52.54,55.88,2465399.65
2026-05-13,55.88,57.03,55.43,55.63,1327790.72
2026-05-14,55.57,56.51,54.06,54.1,917226.81
2026-05-15,53.86,55.43,53.53,53.77,765988.95
2026-05-18,53.56,53.58,51.98,52.22,786608.89
2026-05-19,52.09,52.69,51.12,51.38,699094.53
2026-05-20,51.3,51.75,50.18,50.74,827046.41
2026-05-21,50.82,52.58,50.67,51.24,994024.91
2026-05-22,51.34,51.37,50.2,50.26,677619.85
2026-05-25,49.81,49.82,48.82,49.23,838354.91
2026-05-26,48.88,49.97,48.6,49.0,713745.51
2026-05-27,48.88,51.3,48.45,50.37,961152.93
2026-05-28,50.06,50.58,47.85,48.0,978696.76
2026-05-29,48.02,50.52,47.62,50.19,1300404.6
2026-06-01,50.32,51.2,49.0,49.17,946652.92
2026-06-02,48.82,49.1,47.9,48.4,611443.12
2026-06-03,48.1,48.18,47.2,47.2,815364.21
2026-06-04,47.0,47.88,46.51,46.63,639248.85
2026-06-05,47.48,48.72,47.0,47.08,930263.96
2026-06-08,46.6,47.72,45.55,45.94,684210.68
2026-06-09,46.34,46.6,45.26,46.38,621286.09
2026-06-10,46.1,47.38,45.91,47.01,621575.53
2026-06-11,46.7,47.2,46.22,46.98,473373.64
2026-06-12,47.2,48.95,46.56,48.49,1002990.2
2026-06-15,48.44,48.8,47.62,47.88,669407.9
2026-06-16,47.6,48.09,47.14,47.35,502934.59
2026-06-17,47.37,47.66,46.78,46.99,518238.62
2026-06-18,46.99,49.5,46.61,48.42,1185928.36
2026-06-22,48.2,49.41,47.3,49.36,946321.1
2026-06-23,49.18,50.92,48.8,48.98,1075827.14
2026-06-24,48.98,51.36,48.93,50.25,1358812.24
2026-06-25,49.86,50.8,48.66,50.04,1051386.05
2026-06-26,50.46,50.73,48.62,48.67,749616.79
2026-06-29,49.01,53.31,48.43,52.93,1727561.67
2026-06-30,52.97,53.45,51.7,52.04,1146412.66
2026-07-01,51.61,54.08,50.22,53.78,1569308.27
2026-07-02,53.8,55.45,53.09,53.49,1320238.17
2026-07-03,54.55,55.15,53.28,54.45,1098670.98
2026-07-06,54.4,57.77,53.77,56.77,1796982.09
2026-07-07,56.4,56.5,54.88,55.36,1077221.16
2026-07-08,55.57,56.76,53.99,54.01,957827.39
2026-07-09,53.2,55.77,52.85,55.61,1108321.77
2026-07-10,54.6,57.48,54.55,55.75,1336189.42
2026-07-13,55.11,56.22,54.78,55.75,930293.43
2026-07-14,55.75,55.98,54.27,54.82,966291.85
2026-07-15,54.26,58.0,54.26,57.5,1941696.73
2026-07-16,56.81,57.4,55.51,55.99,1220083.74
2026-07-17,56.0,56.17,53.02,53.19,1161816.97
2026-07-20,52.97,55.78,52.9,55.57,1133068.51
2026-07-21,55.99,55.99,53.76,54.93,964390.27
2026-07-22,54.35,56.49,54.27,55.39,859798.35
2026-07-23,55.39,55.75,53.9,54.91,799989.01
2026-07-24,55.0,55.08,53.0,53.45,704836.51
2026-07-27,53.9,54.56,52.88,53.6,552452.01
2026-07-28,53.45,53.88,52.53,53.29,479795.39
2026-07-29,54.0,54.44,52.72,53.89,684657.48
2026-07-30,54.05,54.69,53.3,54.65,735878.87
2026-07-31,53.7,54.45,53.5,54.08,578082.35
2026-08-03,53.87,54.32,52.86,53.0,616098.89
2026-08-04,53.28,54.35,53.05,53.42,730068.99
2026-08-05,53.43,53.79,52.88,53.54,670924.56
2026-08-06,53.65,53.81,52.0,52.11,898631.25
2026-08-07,52.0,54.62,51.82,54.62,1419315.26
