trade_date,Open,High,Low,Close,Volume
2026-04-14,154.63,161.1,154.44,158.83,54042.4
2026-04-15,160.17,160.62,154.85,155.63,40794.2
2026-04-16,154.69,156.13,153.66,155.49,34952.84
2026-04-17,154.17,158.13,152.44,157.03,36085.83
2026-04-20,156.88,159.02,154.17,156.39,38052.34
2026-04-21,156.62,156.63,152.87,155.43,27845.31
2026-04-22,155.43,160.62,154.55,160.62,51041.17
2026-04-23,161.4,161.8,154.63,156.07,39800.03
2026-04-24,155.77,160.52,154.22,157.61,43874.94
2026-04-27,160.61,166.96,155.27,165.71,78036.91
2026-04-28,150.94,151.96,144.26,146.25,110628.51
2026-04-29,144.66,149.62,142.24,148.66,52803.62
2026-04-30,148.7,156.63,147.65,153.75,59556.83
2026-05-06,156.85,163.11,155.51,156.83,64287.66
2026-05-07,158.33,159.99,155.94,159.97,57437.01
2026-05-08,158.36,163.61,155.31,159.83,70592.99
2026-05-11,161.83,167.54,160.71,165.84,85115.52
2026-05-12,166.61,174.89,162.42,174.01,120994.59
2026-05-13,168.88,184.17,167.21,180.45,109143.92
2026-05-14,179.7,181.29,174.39,174.69,81263.89
2026-05-15,175.39,183.77,166.19,174.79,120804.79
2026-05-18,181.82,189.55,176.88,184.74,139606.33
2026-05-19,182.55,199.5,178.88,196.34,153652.21
2026-05-20,193.54,214.22,192.6,210.18,169839.79
2026-05-21,216.49,224.51,210.51,212.22,217805.78
2026-05-22,212.0,217.17,204.1,212.67,127204.32
2026-05-25,213.93,255.2,213.79,250.41,191237.48
2026-05-26,250.41,268.37,247.42,256.37,179802.95
2026-05-27,256.37,264.38,236.83,240.43,139798.79
2026-05-28,239.43,246.42,227.32,243.31,114686.45
2026-05-29,249.41,250.61,224.94,228.5,108754.0
2026-06-01,225.97,226.47,212.38,214.64,87949.65
2026-06-02,216.49,232.62,209.83,224.52,108297.49
2026-06-03,228.46,264.87,225.08,252.34,149442.08
2026-06-04,249.41,277.69,240.57,269.86,118475.91
2026-06-05,259.07,265.37,248.01,250.41,78613.03
2026-06-08,236.03,257.38,234.45,245.02,92908.18
2026-06-09,252.51,267.17,239.7,263.24,109036.51
2026-06-10,258.39,270.82,253.28,264.37,86973.75
2026-06-11,263.38,297.3,263.38,283.33,99643.47
2026-06-12,302.67,329.22,294.54,303.94,153239.44
2026-06-15,319.22,319.22,282.83,314.26,99488.95
2026-06-16,308.27,311.19,289.36,300.29,114009.97
2026-06-17,298.29,360.35,294.4,360.35,119849.45
2026-06-18,361.45,382.1,360.8,377.86,103774.33
2026-06-22,362.01,386.56,359.16,375.25,82999.04
2026-06-23,367.74,406.04,366.25,398.87,93160.21
2026-06-24,379.1,431.96,379.1,401.23,83800.88
2026-06-25,398.06,427.56,392.17,412.0,80616.77
2026-06-26,403.76,426.98,391.13,413.02,88394.94
2026-06-29,419.01,448.94,413.02,446.89,106096.49
2026-06-30,448.94,458.91,424.8,430.98,99576.08
2026-07-01,433.97,449.44,393.58,404.05,106676.55
2026-07-02,389.08,404.05,368.13,369.13,113834.14
2026-07-03,369.13,377.11,351.17,362.57,101072.0
2026-07-06,368.82,379.02,349.18,372.12,93507.41
2026-07-07,364.14,399.06,360.15,395.57,82039.25
2026-07-08,395.57,428.99,384.11,414.02,95715.6
2026-07-09,426.97,433.48,396.56,431.58,94432.86
2026-07-10,431.48,444.6,384.09,391.96,94955.97
2026-07-13,379.1,418.01,371.12,398.12,89126.83
2026-07-14,392.93,412.9,359.15,386.97,86221.59
2026-07-15,399.43,403.05,347.18,351.54,90376.43
2026-07-16,329.15,351.16,319.74,321.71,76271.96
2026-07-17,327.46,329.22,299.29,299.79,90448.27
2026-07-20,308.79,314.26,271.36,281.78,92269.94
2026-07-21,287.32,327.88,266.37,325.23,114195.56
2026-07-22,319.25,332.12,302.34,309.89,93690.65
2026-07-23,314.93,315.15,288.32,291.46,69204.28
2026-07-24,287.29,307.95,284.7,299.28,76100.2
2026-07-27,298.3,310.77,285.33,306.28,58054.11
2026-07-28,297.3,310.27,281.34,286.33,72039.23
2026-07-29,286.32,290.11,255.4,277.05,84659.63
2026-07-30,277.34,278.26,260.27,261.51,64572.65
2026-07-31,290.0,294.25,270.68,271.89,93402.16
2026-08-03,269.05,271.88,245.91,247.15,63238.74
2026-08-04,248.56,261.88,245.0,257.0,73668.65
2026-08-05,259.66,283.87,257.0,280.41,99830.42
2026-08-06,268.0,288.8,267.01,279.1,82300.77
2026-08-07,279.17,290.76,275.0,288.0,82497.78
