trade_date,Open,High,Low,Close,Volume
2026-05-28,1100.0,1199.79,1085.56,1197.99,287465.13
2026-05-29,1190.0,1209.99,1155.0,1161.16,287267.95
2026-06-01,1161.0,1183.61,1113.9,1130.0,269781.89
2026-06-02,1153.6,1205.58,1140.01,1191.81,290063.42
2026-06-03,1220.0,1320.0,1220.0,1275.0,345250.76
2026-06-04,1250.0,1290.0,1241.36,1280.0,217142.12
2026-06-05,1273.2,1301.51,1160.0,1179.99,474740.88
2026-06-08,1132.79,1179.45,1132.0,1154.99,336119.84
2026-06-09,1140.97,1196.16,1126.9,1180.0,398930.37
2026-06-10,1150.0,1174.0,1128.8,1147.0,228965.3
2026-06-11,1136.0,1174.9,1093.0,1124.0,305923.59
2026-06-12,1182.0,1188.5,1128.18,1149.0,346850.7
2026-06-15,1175.0,1245.0,1122.0,1245.0,342237.42
2026-06-16,1240.0,1273.68,1232.46,1248.09,232821.86
2026-06-17,1228.0,1276.13,1220.05,1276.11,217562.42
2026-06-18,1270.0,1368.5,1268.73,1367.88,285516.16
2026-06-22,1367.78,1416.88,1343.38,1382.33,280332.73
2026-06-23,1395.0,1395.0,1300.0,1310.01,291773.35
2026-06-24,1313.61,1344.88,1282.15,1312.18,262257.43
2026-06-25,1326.0,1345.09,1280.02,1323.4,376090.48
2026-06-26,1296.0,1296.94,1235.13,1253.89,352810.98
2026-06-29,1239.0,1264.21,1169.49,1220.0,352899.11
2026-06-30,1223.01,1295.6,1218.21,1270.0,276782.91
2026-07-01,1263.5,1315.57,1208.0,1223.17,271557.1
2026-07-02,1160.0,1198.0,1127.4,1143.0,317620.24
2026-07-03,1130.0,1188.01,1115.0,1116.0,328617.91
2026-07-06,1136.54,1141.0,1060.34,1098.92,315566.1
2026-07-07,1098.0,1138.2,1089.0,1121.9,292864.43
2026-07-08,1134.8,1179.3,1114.56,1128.35,317328.0
2026-07-09,1153.0,1199.99,1117.01,1194.9,358884.23
2026-07-10,1210.0,1218.0,1093.98,1093.98,423262.42
2026-07-13,1100.01,1148.48,1076.8,1108.0,344520.91
2026-07-14,1108.53,1198.66,1098.0,1184.05,400475.72
2026-07-15,1190.0,1207.98,1160.0,1169.31,247946.35
2026-07-16,1122.22,1163.0,1098.0,1113.0,306633.63
2026-07-17,1057.36,1072.0,950.55,979.46,561860.85
2026-07-20,1028.43,1057.77,967.68,1004.0,453665.2
2026-07-21,1020.01,1136.8,988.82,1136.55,481157.35
2026-07-22,1110.0,1138.88,1060.5,1060.8,367980.27
2026-07-23,1089.54,1115.0,1060.0,1072.52,272541.02
2026-07-24,1050.53,1082.54,1039.01,1046.51,216876.83
2026-07-27,1021.02,1080.0,1003.33,1076.94,255902.66
2026-07-28,1001.06,1018.0,899.99,908.0,541050.56
2026-07-29,915.0,965.0,889.5,951.0,468715.01
2026-07-30,919.01,933.0,793.03,864.0,693702.23
2026-07-31,960.0,986.89,901.0,902.01,569420.0
2026-08-03,891.0,933.61,875.87,902.5,321852.35
2026-08-04,940.0,1033.89,934.44,1021.99,505912.56
2026-08-05,880.0,983.17,880.0,947.74,723230.43
2026-08-06,901.02,995.0,882.55,955.0,422950.59
2026-08-07,981.09,999.88,902.0,919.87,571891.57
