trade_date,Open,High,Low,Close,Volume
2026-02-09,3299.5974,3340.3292,3276.5672,3332.7695,43294946.64
2026-02-10,3321.8839,3348.4827,3320.537,3320.537,42761646.55
2026-02-11,3312.6434,3324.1824,3284.2393,3284.7352,40250738.84
2026-02-12,3294.5706,3334.3536,3292.6766,3328.0624,42516957.83
2026-02-13,3309.4294,3323.3692,3275.2892,3275.9584,37588250.09
2026-02-24,3331.7946,3343.2439,3292.5006,3308.2648,38685188.28
2026-02-25,3313.0925,3363.1817,3302.7587,3354.819,40529126.38
2026-02-26,3346.7428,3351.5725,3310.5542,3344.9823,40638653.78
2026-02-27,3303.9765,3326.5846,3292.892,3310.3049,40345682.19
2026-03-02,3257.0513,3319.9081,3257.0513,3294.1611,42920507.27
2026-03-03,3316.6326,3331.2643,3206.6154,3209.4819,44519598.58
2026-03-04,3171.1852,3217.1109,3149.4115,3164.3714,30031786.04
2026-03-05,3236.151,3264.7961,3194.9562,3216.9393,30219484.5
2026-03-06,3197.6649,3248.8983,3177.871,3229.3015,25896537.85
2026-03-09,3152.717,3220.0146,3111.8831,3208.5818,38295776.69
2026-03-10,3281.9438,3308.747,3272.9901,3306.1414,36170386.24
2026-03-11,3318.4125,3388.1031,3318.4125,3349.5287,36035208.51
2026-03-12,3357.0333,3358.7713,3286.7671,3317.5225,33163983.53
2026-03-13,3296.5029,3342.8542,3296.1136,3310.2779,32219201.01
2026-03-16,3323.979,3360.3543,3284.0476,3357.0219,29879897.22
2026-03-17,3385.7125,3390.0207,3279.8745,3280.0589,30723871.07
2026-03-18,3307.8216,3350.5565,3274.2597,3346.3651,28126343.98
2026-03-19,3311.4447,3361.2145,3295.4534,3309.1033,31265755.31
2026-03-20,3362.0716,3426.6093,3348.7,3352.1026,38729397.02
2026-03-23,3300.5583,3334.4556,3214.8191,3235.2207,38951852.42
2026-03-24,3266.9324,3270.1911,3155.2708,3251.5453,30301174.78
2026-03-25,3287.1712,3325.2629,3278.7259,3316.9714,33890778.06
2026-03-26,3299.0308,3347.2299,3263.9963,3272.488,29449892.24
2026-03-27,3236.3699,3323.3324,3228.4108,3295.8804,28575375.13
2026-03-30,3254.4306,3281.3926,3224.599,3273.3551,26777670.41
2026-03-31,3247.2786,3280.479,3184.9524,3184.9524,30923588.87
2026-04-01,3255.264,3255.264,3206.8016,3247.5229,33402621.16
2026-04-02,3229.5996,3229.6795,3155.1302,3172.6494,29035912.2
2026-04-03,3197.7711,3199.4376,3149.1529,3149.5962,24728339.09
2026-04-07,3162.8226,3181.3506,3133.7789,3160.8157,21612565.62
2026-04-08,3257.9054,3348.3915,3243.7825,3347.61,43237501.5
2026-04-09,3316.2912,3340.2983,3301.6459,3323.2989,37397554.18
2026-04-10,3355.0728,3470.7194,3354.7651,3448.787,43556589.62
2026-04-13,3434.3203,3492.4818,3434.3203,3476.4396,35430179.32
2026-04-14,3507.1101,3560.3015,3493.3683,3558.5273,41780319.48
2026-04-15,3596.0789,3599.9789,3491.4512,3514.9604,37560123.26
2026-04-16,3531.2612,3629.4224,3518.3579,3626.271,40206054.44
2026-04-17,3643.1528,3685.0977,3620.3281,3678.2934,39199668.36
2026-04-20,3657.3484,3696.2599,3642.8068,3677.5758,41037734.23
2026-04-21,3662.2588,3695.7421,3619.4849,3688.9372,35939669.17
2026-04-22,3660.4199,3755.7512,3660.085,3752.7591,41895254.12
2026-04-23,3769.019,3785.2304,3681.5706,3720.2474,44718559.51
2026-04-24,3682.4985,3699.9391,3624.9951,3667.7851,45322258.0
2026-04-27,3677.8905,3686.9433,3640.1145,3648.788,37133686.8
